participant_name,ev,market,line,game,date
Isaiah Stewart,23.535,player_blocks_over_under,0.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_blocks_over_under.json,2023-12-02
Tari Eason,23.260000000000005,player_blocks_over_under,0.5,fantasy__2023-12-02__3d80471d3cc84e6f1bc7adc424044c4a__player_blocks_over_under.json,2023-12-02
Scoot Henderson,23.260000000000005,player_steals_over_under,0.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_steals_over_under.json,2023-12-02
Donovan Mitchell,23.1,player_points_over_under,28.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_points_over_under.json,2023-12-02
Talen Horton-Tucker,22.27,player_assists_over_under,4.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_assists_over_under.json,2023-12-02
Jaren Jackson Jr.,22.169999999999998,player_blocks_over_under,1.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_blocks_over_under.json,2023-12-02
James Harden,21.400000000000002,player_steals_over_under,1.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_steals_over_under.json,2023-12-02
Grayson Allen,21.315,player_points_over_under,10.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_points_over_under.json,2023-12-02
Isaiah Joe,21.115,player_threes_over_under,2.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_threes_over_under.json,2023-12-02
Myles Turner,20.990000000000002,player_steals_over_under,0.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_steals_over_under.json,2023-12-02
Harrison Barnes,20.98,player_threes_over_under,1.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_threes_over_under.json,2023-12-02
Toumani Camara,20.760000000000005,player_assists_points_over_under,6.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_assists_points_over_under.json,2023-12-02
Karl-Anthony Towns,20.720000000000002,player_blocks_over_under,0.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_blocks_over_under.json,2023-12-02
Patrick Williams,20.254999999999995,player_threes_over_under,1.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_threes_over_under.json,2023-12-02
Klay Thompson,20.01,player_assists_points_rebounds_over_under,25.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_assists_points_rebounds_over_under.json,2023-12-02
Shaedon Sharpe,19.840000000000003,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_blocks_steals_over_under.json,2023-12-02
Chet Holmgren,19.840000000000003,player_assists_over_under,2.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_assists_over_under.json,2023-12-02
Taurean Prince,19.840000000000003,player_assists_points_over_under,9.5,fantasy__2023-12-02__3d80471d3cc84e6f1bc7adc424044c4a__player_assists_points_over_under.json,2023-12-02
Kawhi Leonard,19.825000000000003,player_steals_over_under,1.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_steals_over_under.json,2023-12-02
Jonas Valanciunas,19.725,player_assists_points_rebounds_over_under,26.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_assists_points_rebounds_over_under.json,2023-12-02
Desmond Bane,19.400000000000006,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_blocks_steals_over_under.json,2023-12-02
Anthony Davis,18.834999999999997,player_assists_over_under,2.5,fantasy__2023-12-02__3d80471d3cc84e6f1bc7adc424044c4a__player_assists_over_under.json,2023-12-02
Seth Curry,18.75,player_assists_points_over_under,15.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_assists_points_over_under.json,2023-12-02
Josh Richardson,18.675,player_assists_over_under,3.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_assists_over_under.json,2023-12-02
Troy Brown Jr.,18.604999999999997,player_points_over_under,9.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_points_over_under.json,2023-12-02
Clint Capela,18.404999999999998,player_steals_over_under,0.5,fantasy__2023-12-02__445268f3a0d7fe0e83a679dfcbd0d734__player_steals_over_under.json,2023-12-02
Joe Ingles,18.39,player_rebounds_over_under,2.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_rebounds_over_under.json,2023-12-02
Michael Porter Jr.,18.28,player_blocks_over_under,0.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_blocks_over_under.json,2023-12-02
Jusuf Nurkic,18.220000000000002,player_blocks_over_under,1.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_blocks_over_under.json,2023-12-02
Jaren Jackson Jr.,18.169999999999998,player_steals_over_under,0.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_steals_over_under.json,2023-12-02
Kyle Anderson,18.155000000000005,player_assists_over_under,4.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_assists_over_under.json,2023-12-02
Daniel Theis,17.299999999999997,player_rebounds_over_under,3.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_rebounds_over_under.json,2023-12-02
John Collins,17.180000000000007,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_blocks_steals_over_under.json,2023-12-02
Christian Braun,17.180000000000007,player_blocks_steals_over_under,0.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_blocks_steals_over_under.json,2023-12-02
Keegan Murray,17.035,player_rebounds_over_under,5.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_rebounds_over_under.json,2023-12-02
Joe Ingles,16.830000000000002,player_threes_over_under,1.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_threes_over_under.json,2023-12-02
Josh Okogie,16.129999999999995,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_blocks_steals_over_under.json,2023-12-02
Keegan Murray,16.0,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_blocks_steals_over_under.json,2023-12-02
Bruce Brown,16.0,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_blocks_steals_over_under.json,2023-12-02
David Roddy,16.0,player_rebounds_over_under,4.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_rebounds_over_under.json,2023-12-02
David Roddy,16.0,player_assists_over_under,1.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_assists_over_under.json,2023-12-02
Desmond Bane,16.0,player_points_rebounds_over_under,28.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_points_rebounds_over_under.json,2023-12-02
Duncan Robinson,15.785,player_rebounds_over_under,2.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_rebounds_over_under.json,2023-12-02
Kentavious Caldwell-Pope,15.450000000000003,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_blocks_steals_over_under.json,2023-12-02
Day'Ron Sharpe,15.450000000000003,player_assists_rebounds_over_under,7.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_assists_rebounds_over_under.json,2023-12-02
Isaac Okoro,15.450000000000003,player_steals_over_under,0.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_steals_over_under.json,2023-12-02
David Roddy,15.450000000000003,player_steals_over_under,0.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_steals_over_under.json,2023-12-02
Jonas Valanciunas,15.299999999999997,player_threes_over_under,0.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_threes_over_under.json,2023-12-02
Jonas Valanciunas,15.299999999999997,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_blocks_steals_over_under.json,2023-12-02
Reggie Jackson,15.299999999999997,player_rebounds_over_under,2.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_rebounds_over_under.json,2023-12-02
Austin Reaves,15.299999999999997,player_steals_over_under,0.5,fantasy__2023-12-02__3d80471d3cc84e6f1bc7adc424044c4a__player_steals_over_under.json,2023-12-02
Cason Wallace,14.870000000000005,player_threes_over_under,0.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_threes_over_under.json,2023-12-02
Stephen Curry,14.795000000000002,player_threes_over_under,5.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_threes_over_under.json,2023-12-02
Trae Young,14.719999999999999,player_assists_rebounds_over_under,13.5,fantasy__2023-12-02__445268f3a0d7fe0e83a679dfcbd0d734__player_assists_rebounds_over_under.json,2023-12-02
Malik Beasley,14.560000000000002,player_rebounds_over_under,4.5,fantasy__2023-12-02__445268f3a0d7fe0e83a679dfcbd0d734__player_rebounds_over_under.json,2023-12-02
Cole Anthony,14.349999999999998,player_threes_over_under,1.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_threes_over_under.json,2023-12-02
Moritz Wagner,14.129999999999995,player_threes_over_under,0.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_threes_over_under.json,2023-12-02
Deandre Ayton,14.129999999999995,player_assists_over_under,1.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_assists_over_under.json,2023-12-02
Malik Monk,14.05,player_assists_over_under,4.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_assists_over_under.json,2023-12-02
Kevon Looney,13.96,player_blocks_over_under,0.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_blocks_over_under.json,2023-12-02
Jarrett Allen,13.96,player_assists_rebounds_over_under,12.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_assists_rebounds_over_under.json,2023-12-02
Dillon Brooks,13.340000000000003,player_assists_rebounds_over_under,4.5,fantasy__2023-12-02__3d80471d3cc84e6f1bc7adc424044c4a__player_assists_rebounds_over_under.json,2023-12-02
Aaron Nesmith,13.340000000000003,player_rebounds_over_under,3.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_rebounds_over_under.json,2023-12-02
Brandin Podziemski,12.5,player_points_over_under,7.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_points_over_under.json,2023-12-02
Nikola Vucevic,12.5,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_blocks_steals_over_under.json,2023-12-02
Shai Gilgeous-Alexander,12.5,player_blocks_steals_over_under,2.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_blocks_steals_over_under.json,2023-12-02
John Collins,12.5,player_assists_rebounds_over_under,9.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_assists_rebounds_over_under.json,2023-12-02
Taurean Prince,12.5,player_steals_over_under,0.5,fantasy__2023-12-02__3d80471d3cc84e6f1bc7adc424044c4a__player_steals_over_under.json,2023-12-02
Spencer Dinwiddie,12.34,player_rebounds_over_under,3.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_rebounds_over_under.json,2023-12-02
Collin Sexton,12.030000000000001,player_threes_over_under,1.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_threes_over_under.json,2023-12-02
Bogdan Bogdanovic,12.030000000000001,player_assists_over_under,2.5,fantasy__2023-12-02__445268f3a0d7fe0e83a679dfcbd0d734__player_assists_over_under.json,2023-12-02
Luka Doncic,11.82,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_blocks_steals_over_under.json,2023-12-02
Ochai Agbaji,11.82,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_blocks_steals_over_under.json,2023-12-02
Jimmy Butler,11.82,player_assists_rebounds_over_under,11.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_assists_rebounds_over_under.json,2023-12-02
Royce O'Neale,11.82,player_rebounds_over_under,4.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_rebounds_over_under.json,2023-12-02
Duop Reath,11.82,player_rebounds_over_under,2.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_rebounds_over_under.json,2023-12-02
Cole Anthony,11.8,player_points_over_under,13.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_points_over_under.json,2023-12-02
Myles Turner,11.705000000000002,player_blocks_over_under,1.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_blocks_over_under.json,2023-12-02
Onyeka Okongwu,11.61,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__445268f3a0d7fe0e83a679dfcbd0d734__player_blocks_steals_over_under.json,2023-12-02
Herbert Jones,11.61,player_assists_over_under,2.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_assists_over_under.json,2023-12-02
Aaron Gordon,11.399999999999999,player_assists_over_under,3.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_assists_over_under.json,2023-12-02
Russell Westbrook,11.2,player_rebounds_over_under,5.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_rebounds_over_under.json,2023-12-02
Ivica Zubac,11.130000000000003,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_blocks_steals_over_under.json,2023-12-02
Jaren Jackson Jr.,11.130000000000003,player_assists_rebounds_over_under,7.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_assists_rebounds_over_under.json,2023-12-02
Dyson Daniels,11.130000000000003,player_rebounds_over_under,4.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_rebounds_over_under.json,2023-12-02
Gary Harris,11.130000000000003,player_assists_over_under,1.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_assists_over_under.json,2023-12-02
Malik Monk,11.130000000000003,player_steals_over_under,0.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_steals_over_under.json,2023-12-02
Reggie Jackson,11.120000000000001,player_threes_over_under,1.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_threes_over_under.json,2023-12-02
Derrick Jones Jr.,10.909999999999997,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__e1f6758144baced50878accc8df75dc0__player_blocks_steals_over_under.json,2023-12-02
Cory Joseph,10.909999999999997,player_rebounds_over_under,1.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_rebounds_over_under.json,2023-12-02
Naz Reid,10.909999999999997,player_steals_over_under,0.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_steals_over_under.json,2023-12-02
Shake Milton,10.909999999999997,player_steals_over_under,0.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_steals_over_under.json,2023-12-02
Myles Turner,10.399999999999999,player_assists_rebounds_over_under,9.5,fantasy__2023-12-02__6d0a1639de661a5096534d83a79209ab__player_assists_rebounds_over_under.json,2023-12-02
Jonathan Kuminga,10.399999999999999,player_assists_rebounds_over_under,4.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_assists_rebounds_over_under.json,2023-12-02
Collin Sexton,10.170000000000002,player_assists_rebounds_over_under,6.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_assists_rebounds_over_under.json,2023-12-02
Harrison Barnes,10.170000000000002,player_rebounds_over_under,3.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_rebounds_over_under.json,2023-12-02
Jordan Goodwin,10.170000000000002,player_assists_over_under,2.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_assists_over_under.json,2023-12-02
Ochai Agbaji,10.170000000000002,player_assists_over_under,2.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_assists_over_under.json,2023-12-02
Royce O'Neale,10.170000000000002,player_assists_over_under,2.5,fantasy__2023-12-02__b0bab1dd7a9ce6d07c17928e1b47c1d4__player_assists_over_under.json,2023-12-02
Grayson Allen,9.959999999999997,player_threes_over_under,2.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_threes_over_under.json,2023-12-02
Simone Fontecchio,9.955000000000002,player_threes_over_under,2.5,fantasy__2023-12-02__4a1a4d33053c36ecaa8344a048d2673f__player_threes_over_under.json,2023-12-02
Nickeil Alexander-Walker,9.875,player_assists_over_under,4.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_assists_over_under.json,2023-12-02
Darius Garland,9.815000000000001,player_rebounds_over_under,2.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_rebounds_over_under.json,2023-12-02
Andrew Wiggins,9.649999999999999,player_points_over_under,15.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_points_over_under.json,2023-12-02
Jarrett Allen,9.580000000000002,player_blocks_over_under,1.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_blocks_over_under.json,2023-12-02
Moses Moody,9.48,player_threes_over_under,1.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_threes_over_under.json,2023-12-02
Brook Lopez,9.409999999999997,player_threes_over_under,1.5,fantasy__2023-12-02__445268f3a0d7fe0e83a679dfcbd0d734__player_threes_over_under.json,2023-12-02
Kyle Anderson,9.409999999999997,player_blocks_steals_over_under,1.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_blocks_steals_over_under.json,2023-12-02
Max Strus,9.409999999999997,player_assists_rebounds_over_under,8.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_assists_rebounds_over_under.json,2023-12-02
Reggie Jackson,9.409999999999997,player_assists_rebounds_over_under,7.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_assists_rebounds_over_under.json,2023-12-02
Kentavious Caldwell-Pope,9.16,player_threes_over_under,1.5,fantasy__2023-12-02__724105f738e47912e263b243756ad54f__player_threes_over_under.json,2023-12-02
Brandon Ingram,9.149999999999999,player_assists_rebounds_over_under,10.5,fantasy__2023-12-02__bee8d0634b1de6b48ca3b9b6567b4935__player_assists_rebounds_over_under.json,2023-12-02
Evan Mobley,9.085,player_blocks_over_under,1.5,fantasy__2023-12-02__eada071ee5ba4f59b3b609534496155c__player_blocks_over_under.json,2023-12-02
Draymond Green,8.939999999999998,player_threes_over_under,0.5,fantasy__2023-12-02__9778b105b936c16e922eb0f407537494__player_threes_over_under.json,2023-12-02
Desmond Bane,8.89,player_threes_over_under,3.5,fantasy__2023-12-02__c2768a41096a8c312f3f11190a8ec9f7__player_threes_over_under.json,2023-12-02
Terry Rozier,8.840000000000003,player_threes_over_under,2.5,fantasy__2023-12-02__4c18fd6f43e2921f0a6f9822f55940c8__player_threes_over_under.json,2023-12-02
